#
-05,-07,-000.392761840024261
-05,-06,-001.294823693891420
-05,-05,+003.028187085089393
-05,-04,-003.808938169430955
-05,-03,+002.472500273099423
-05,-02,+002.813573446570971
-05,-01,-000.018253165787723
-05,+00,-003.461888519501599
-05,+01,+002.924882023697958
-05,+02,-002.864218481562512
-05,+03,+003.658705673334484
-05,+04,-003.893570470679339
-05,+05,+001.883511551545840
-05,+06,-003.571205488185290
-05,+07,+000.075747594215003
-04,-07,+001.763294831612334
-04,-06,+001.453710973898755
-04,-05,+000.747585379559144
-04,-04,-003.392475688180628
-04,-03,+003.176459488701141
-04,-02,-003.157544898735215
-04,-01,-002.035891134943794
-04,+00,+003.678553624867408
-04,+01,+001.566218754709128
-04,+02,-000.968647493862693
-04,+03,+003.843895575713191
-04,+04,+003.195897910940777
-04,+05,+003.619026907962416
-04,+06,-002.465758985722357
-04,+07,+001.648906695268976
-03,-07,+000.304824740463459
-03,-06,-000.438796772640157
-03,-05,+003.287666705243768
-03,-04,-003.748599642834792
-03,-03,-001.109476054555814
-03,-02,-000.522886252828417
-03,-01,+000.473613405187445
-03,+00,-001.923880390107147
-03,+01,-002.808817623833649
-03,+02,-003.099913579294594
-03,+03,-003.814590968165630
-03,+04,+001.096725834492357
-03,+05,+001.448529795377704
-03,+06,-003.250079222849062
-03,+07,+003.221247590550372
-02,-07,-001.355468666774835
-02,-06,+000.378298749097521
-02,-05,+001.959493499513778
-02,-04,+003.058229145609831
-02,-03,-002.261550831838743
-02,-02,-002.480658210185466
-02,-01,+000.645346441728798
-02,+00,+001.004553855540927
-02,+01,+002.813760047529839
-02,+02,-000.818795063468094
-02,+03,+002.989508512266973
-02,+04,+001.879692712567286
-02,+05,-003.545728306004656
-02,+06,-003.764890456441792
-02,+07,-003.796328511662501
-01,-07,+001.994500980147187
-01,-06,-003.124667634385689
-01,-05,-003.796972350086537
-01,-04,+000.465692325709846
-01,-03,-002.576349947574911
-01,-02,-003.982217969639215
-01,-01,-000.568977443879827
-01,+00,-003.457750574414041
-01,+01,-000.803701672782609
-01,+02,-000.780069493747193
-01,+03,-001.021210809918855
-01,+04,+000.980701961008746
-01,+05,+000.352259061537280
-01,+06,+003.327236624792996
-01,+07,-002.013753856039387
+00,-07,+003.476716151049943
+00,-06,+002.079668531655600
+00,-05,-001.433298197124672
+00,-04,-001.808577607406065
+00,-03,-002.242910170256980
+00,-02,-002.007676367922306
+00,-01,-001.419195478708139
+00,+00,+002.096525872991178
+00,+01,+001.691738247402435
+00,+02,-003.862134491949940
+00,+03,-002.475492442973381
+00,+04,+001.387789289693458
+00,+05,+003.102636036528663
+00,+06,-001.703576880062098
+00,+07,+003.223195707325516
+01,-07,-003.507870083872100
+01,-06,+002.588253883587750
+01,-05,-003.088835774122278
+01,-04,-003.729625408485725
+01,-03,+002.150970600344134
+01,-02,+002.546231158580365
+01,-01,+000.064561183786743
+01,+00,-003.863026555703651
+01,+01,-001.965683978803702
+01,+02,+003.609350655019496
+01,+03,-001.169549573382040
+01,+04,-002.447434489636485
+01,+05,-003.808449113978943
+01,+06,+003.409690088347722
+01,+07,-002.824394097813727
+02,-07,-000.305912011052209
+02,-06,-003.383174959304747
+02,-05,-003.127470394476258
+02,-04,-002.503657968121626
+02,-03,-002.826486317191349
+02,-02,+000.965470335832539
+02,-01,-000.809397649834012
+02,+00,-001.204922803453450
+02,+01,-002.497351376202357
+02,+02,+003.262798473940604
+02,+03,-002.515438345895175
+02,+04,+000.809072567771455
+02,+05,-003.556465034313947
+02,+06,+003.179813520487974
+02,+07,-002.579693521205609
+03,-07,-002.885469257848891
+03,-06,+003.621880900116656
+03,-05,+002.187193520921357
+03,-04,-001.712956355998766
+03,-03,-002.617257333572304
+03,-02,-000.961136264942906
+03,-01,+003.618460309152474
+03,+00,+002.073483218746611
+03,+01,-000.709785580943048
+03,+02,+001.626045750598221
+03,+03,+000.966837912620289
+03,+04,-001.822820131829550
+03,+05,-001.889429936726191
+03,+06,-000.743881041035454
+03,+07,-003.726520870370844
+04,-07,+000.159555858425886
+04,-06,-003.140850297000849
+04,-05,-003.106991684946218
+04,-04,+003.931180553274826
+04,-03,+000.919895492198196
+04,-02,-002.959432113933814
+04,-01,+003.326999031519301
+04,+00,-000.044511798519261
+04,+01,-002.082629993243367
+04,+02,-000.749305799371632
+04,+03,+000.575936756451269
+04,+04,-002.234585600104942
+04,+05,+002.898140422450526
+04,+06,-002.222767514623841
+04,+07,-003.486316887665112
+05,-07,+003.154401584431052
+05,-06,-003.838523966294090
+05,-05,-002.372809175044619
+05,-04,-000.465573462773009
+05,-03,+000.293387217474358
+05,-02,+001.424301263189330
+05,-01,-003.148455881039466
+05,+00,+002.824239561453357
+05,+01,-003.666208805882585
+05,+02,+003.566410314536119
+05,+03,+000.520157904286656
+05,+04,+002.528732430963943
+05,+05,+002.264206202061667
+05,+06,+002.750650186551791
+05,+07,-000.574873934646986
#
+00,-03,+000.424222553663284
+00,-02,-002.090315859862552
+00,-01,+003.317433203136446
+00,+00,+003.842125869774231
+00,+01,+003.741056860955082
+00,+02,-000.049441114463607
+00,+03,-002.365561221763094
#
-05,-08,-000.577618648045970
-05,-07,-002.233610895025177
-05,-06,-001.669512498705416
-05,-05,+001.599747705477375
-05,-04,-003.113073748017680
-05,-03,-000.291933638979336
-05,-02,+002.155826753995373
-05,-01,+003.646706224319891
-05,+00,-001.325683498980319
-05,+01,-000.563922105127830
-05,+02,+001.945646959408053
-05,+03,+002.523356996734524
-05,+04,+001.260341348047342
-05,+05,-000.676940166465092
-05,+06,-000.915923814484716
-05,+07,+001.493797751855362
-05,+08,+002.789523221865282
-04,-08,-001.781152809982864
-04,-07,+000.081135470794726
-04,-06,-000.664128217479260
-04,-05,+003.773747359618117
-04,-04,-003.095215025545280
-04,-03,-000.923804497365750
-04,-02,-000.339472087276977
-04,-01,+002.540572869357671
-04,+00,+001.386191992066526
-04,+01,-003.614974578990738
-04,+02,-002.939243207840558
-04,+03,-002.482116620240332
-04,+04,-003.682340259717257
-04,+05,+000.416660032412481
-04,+06,+003.406510112837410
-04,+07,+002.868980141666005
-04,+08,+002.840309275067247
-03,-08,+000.861479753611367
-03,-07,-003.173952953661890
-03,-06,-003.242632783048118
-03,-05,+001.151488854615612
-03,-04,+003.649649741467356
-03,-03,-000.501241899002201
-03,-02,+000.787733418364340
-03,-01,+001.794805811868496
-03,+00,-001.371753781246458
-03,+01,+001.097219442510116
-03,+02,+000.826827632381423
-03,+03,+003.319019019443307
-03,+04,+000.283924974462222
-03,+05,-002.547830293184227
-03,+06,+003.401370599175580
-03,+07,-002.622561707881935
-03,+08,-000.275312252289656
-02,-08,+002.316385233066062
-02,-07,-001.828852247077750
-02,-06,+000.809471062886317
-02,-05,-002.071218245464136
-02,-04,+000.518517757915721
-02,-03,+003.222695512535242
-02,-02,-002.216962348132392
-02,-01,+003.588463648062234
-02,+00,-000.443189374634312
-02,+01,-000.487560048697833
-02,+02,-003.331434656730853
-02,+03,+000.910156670801380
-02,+04,-003.632011898314641
-02,+05,+002.536970156521489
-02,+06,+003.273893416577573
-02,+07,+002.933493222449416
-02,+08,+002.421778821542307
-01,-08,+001.779512047956014
-01,-07,+003.476985897457029
-01,-06,+002.732969410636065
-01,-05,+001.865142177286363
-01,-04,-002.736383130813453
-01,-03,+003.027848018505609
-01,-02,-002.288912209278872
-01,-01,+002.251045093090275
-01,+00,+003.215760349577068
-01,+01,-000.553750890796244
-01,+02,-001.643353085911824
-01,+03,-000.748934700756713
-01,+04,+001.914961548143254
-01,+05,-003.846976241441534
-01,+06,+001.084178279727723
-01,+07,+003.386387305395009
-01,+08,+000.455871020536678
+00,-08,+003.479158817910914
+00,-07,+001.922573732253108
+00,-06,+001.167062249356072
+00,-05,+001.286283060360433
+00,-04,-002.582450637247618
+00,-03,+000.768439251317607
+00,-02,+003.244125345582424
+00,-01,+000.723141810040982
+00,+00,+000.057612293178370
+00,+01,-002.046864831901474
+00,+02,-001.917825109314199
+00,+03,-000.385537206810132
+00,+04,+002.837633502907964
+00,+05,-000.259309143586131
+00,+06,-000.288821793379321
+00,+07,+000.397980152098245
+00,+08,-001.855266492298457
