-06,-03,-000.196766637397818
-06,-02,+002.001539759489983
-06,-01,-000.089854420345490
-06,+00,+002.610824670736518
-06,+01,+003.987500438550104
-06,+02,+003.967036602391222
-06,+03,-000.556591509466940
-05,-03,-000.252656134861224
-05,-02,-002.991983228397999
-05,-01,+002.269702367460052
-05,+00,-003.634035304883694
-05,+01,-000.568019734718524
-05,+02,+003.951751551483301
-05,+03,+003.138258244559541
-04,-03,+003.077644973758921
-04,-02,+000.244006959347325
-04,-01,-001.991962435160671
-04,+00,-001.832434687569426
-04,+01,+000.408821067679890
-04,+02,-003.332135287273776
-04,+03,-001.842784759003524
-03,-03,+001.092614133188532
-03,-02,-000.045633813212453
-03,-01,-001.293836685677687
-03,+00,-001.219495555702809
-03,+01,+001.220179038904718
-03,+02,+003.551241126907538
-03,+03,+003.256908502197938
-02,-03,-000.845398849062445
-02,-02,+000.443674821096316
-02,-01,-001.855989090903485
-02,+00,+000.458652001299178
-02,+01,-001.992716426820194
-02,+02,+001.577472137869706
-02,+03,+002.034572426456513
-01,-03,+002.421157799823662
-01,-02,+001.702767593610911
-01,-01,-002.090138561984814
-01,+00,-001.819554842012631
-01,+01,+000.753150498621495
-01,+02,-003.979662078065046
-01,+03,+000.661412758376057
+00,-03,-002.456913533413904
+00,-02,+000.949800934063833
+00,-01,-001.304150394585469
+00,+00,+003.965061820988648
+00,+01,-000.739169787684318
+00,+02,-003.835215854946844
+00,+03,-003.714323571502736
+01,-03,+000.781503611825582
+01,-02,-001.015439207507933
+01,-01,+001.564547876906215
+01,+00,+003.436866679031925
+01,+01,-003.685973339141871
+01,+02,+003.457795925481933
+01,+03,-001.901541096912307
+02,-03,-003.753325497060223
+02,-02,-003.943512327276314
+02,-01,+001.531929460805801
+02,+00,-003.125945159962699
+02,+01,+002.469812347926553
+02,+02,-002.866040936058844
+02,+03,+000.340967410172007
+03,-03,+000.345266719318333
+03,-02,-002.707840325765945
+03,-01,-000.785858990609582
+03,+00,-002.112622127969630
+03,+01,+003.477560460252054
+03,+02,-000.435895069583261
+03,+03,-001.779410015905286
+04,-03,-002.890902652457894
+04,-02,+003.762975115367327
+04,-01,-003.609124081970451
+04,+00,+000.923370241516357
+04,+01,+001.321670759458651
+04,+02,-003.746509746426366
+04,+03,-000.831322039269686
+05,-03,+001.306771883249156
+05,-02,-002.440796733545601
+05,-01,-003.122454493479806
+05,+00,-002.084539149196987
+05,+01,-002.480827746855057
+05,+02,-001.231733576817317
+05,+03,+000.968238687145729
+06,-03,+002.293573439955843
+06,-02,+000.934625991141322
+06,-01,-003.315446635865476
+06,+00,+000.269805830579843
+06,+01,+003.204656523523734
+06,+02,+003.324259506201377
+06,+03,-003.083157600385045

-01,-05,-000.122032762237353
-01,-04,+003.034855417284042
-01,-03,+003.197469179951868
-01,-02,-000.288316763848231
-01,-01,+003.685779212449748
-01,+00,+001.740351181862644
-01,+01,-001.211269407515646
-01,+02,+003.480384219430614
-01,+03,-003.397376310579605
-01,+04,+002.660045371147365
-01,+05,-003.464604916306770
+00,-05,+003.630903838772900
+00,-04,-003.870490287288875
+00,-03,+003.254632145600445
+00,-02,-000.967737898214455
+00,-01,+003.917341496170204
+00,+00,+000.147870358642010
+00,+01,-001.710491161453345
+00,+02,-003.415850921889960
+00,+03,-002.412971286385241
+00,+04,+002.783351698988102
+00,+05,-003.550947599504195
+01,-05,-003.687479072194485
+01,-04,-001.186729220551381
+01,-03,-003.057445887487654
+01,-02,-001.758212628797743
+01,-01,+003.147227198835753
+01,+00,-003.499022991480506
+01,+01,-003.856436007261082
+01,+02,+002.936308485364611
+01,+03,+001.049790479319737
+01,+04,-000.356295423302996
+01,+05,+000.634626823234012

-07,-02,-000.668291033479665
-07,-01,-003.103317133780665
-07,+00,-001.771902778106957
-07,+01,+001.909116249308832
-07,+02,-003.004503289940739
-06,-02,-000.721338913760076
-06,-01,+001.875202741895177
-06,+00,-002.423890382088490
-06,+01,-001.139161664885902
-06,+02,-002.669755811935913
-05,-02,-002.229227897502989
-05,-01,+001.783282490351755
-05,+00,-000.985777340726053
-05,+01,-001.878896337451722
-05,+02,+000.215724057470994
-04,-02,+000.312047438136585
-04,-01,-000.416402990537288
-04,+00,+001.125250246341098
-04,+01,-003.347212749518306
-04,+02,+002.492612985898241
-03,-02,+003.941649686118104
-03,-01,+002.100796053358524
-03,+00,+001.004619524836214
-03,+01,+002.857741582323166
-03,+02,-001.173214154349705
-02,-02,-002.158358340463176
-02,-01,-003.488868866437542
-02,+00,+001.359658500324049
-02,+01,-000.180696051354892
-02,+02,-000.532798825320413
-01,-02,+000.499512679673406
-01,-01,+000.399586720768496
-01,+00,-002.736077031460995
-01,+01,+002.300283602819297
-01,+02,-003.009462060316708
+00,-02,-001.182980735085457
+00,-01,-002.916250145873612
+00,+00,+002.514486181482369
+00,+01,-002.823986516044372
+00,+02,-003.592139671292639
+01,-02,-000.834666830955649
+01,-01,+003.672687242865122
+01,+00,+003.749228474223307
+01,+01,-002.982276511258307
+01,+02,-000.056146466533719
+02,-02,-002.524623589917608
+02,-01,+000.755968804043760
+02,+00,+003.413214322587415
+02,+01,-003.961088954169899
+02,+02,+002.087667539690139
+03,-02,+002.121673776128422
+03,-01,+000.966318205280135
+03,+00,-001.949419865285708
+03,+01,-000.922832806292658
+03,+02,-002.403072253433129
+04,-02,-002.733340880470977
+04,-01,+002.959495187670925
+04,+00,+000.277449567206604
+04,+01,+003.837978013049127
+04,+02,+002.608975437192147
+05,-02,-002.291315713377080
+05,-01,-003.929162232721367
+05,+00,+003.864029102240766
+05,+01,-003.916163540859911
+05,+02,-002.750452546579835
+06,-02,+001.944180315741606
+06,-01,+002.976753495416207
+06,+00,+003.762576925300227
+06,+01,-003.924955243312851
+06,+02,+000.468431884014116
+07,-02,+000.909563495392601
+07,-01,-000.112779240809552
+07,+00,+000.223665831810230
+07,+01,+001.187353047166881
+07,+02,-003.288268326723350

-03,-03,-000.568890415804738
-03,-02,-002.098566091164077
-03,-01,+002.858428110819661
-03,+00,+001.628389111041473
-03,+01,-000.267582401225552
-03,+02,-002.017026718411273
-03,+03,+003.208680549581904
-02,-03,+001.934817902391861
-02,-02,+003.432785308368478
-02,-01,-002.508681228395228
-02,+00,-002.048769656319260
-02,+01,+003.214636988843714
-02,+02,+001.855947721123257
-02,+03,+001.204733658570571
-01,-03,+002.811864789896240
-01,-02,+000.623568002400431
-01,-01,-001.019699200558893
-01,+00,-002.994971289658774
-01,+01,-001.713784448611816
-01,+02,+003.243842221567682
-01,+03,+001.279069400832192
+00,-03,-003.852398952577305
+00,-02,-003.518287622688405
+00,-01,+003.408096883126924
+00,+00,-003.822915078883802
+00,+01,+000.545338496285136
+00,+02,+000.689564166043484
+00,+03,+003.554064817284649
+01,-03,+002.620170841858714
+01,-02,+000.802580712033306
+01,-01,+002.901423267955096
+01,+00,+000.191564622596194
+01,+01,-002.165200742524180
+01,+02,-001.584321563463959
+01,+03,-003.912384386121595
+02,-03,-001.507649335881474
+02,-02,-001.576720156222039
+02,-01,-000.152729358911633
+02,+00,-000.766627792146513
+02,+01,-000.529276553763608
+02,+02,+002.995216588612620
+02,+03,-003.672921495666305
+03,-03,-002.729922145205435
+03,-02,+003.024098706369609
+03,-01,+001.620546682622023
+03,+00,-000.095648086797708
+03,+01,-003.496534914780420
+03,+02,-000.377374770266043
+03,+03,-002.698609294121598

-01,-08,+000.488539789541968
-01,-07,-003.721665958886040
-01,-06,+002.446060037722309
-01,-05,-001.667001960987607
-01,-04,-003.320183826239806
-01,-03,-001.507926370920813
-01,-02,+001.148480158524136
-01,-01,+002.032826596927564
-01,+00,-003.445503024888648
-01,+01,+002.421231261708630
-01,+02,-001.789531784403958
-01,+03,+001.497066387611718
-01,+04,-002.321609741228177
-01,+05,+002.312398534191722
-01,+06,-000.097090352876675
-01,+07,+002.251100665979905
-01,+08,-001.862048946120240
+00,-08,+000.298766569514124
+00,-07,+003.770779102227142
+00,-06,+001.973465500283131
+00,-05,+000.289218038066753
+00,-04,+001.668899742545995
+00,-03,+002.298034903692943
+00,-02,+003.294506816429930
+00,-01,-003.747196159528028
+00,+00,-002.318765044923337
+00,+01,+001.278913725672174
+00,+02,+001.272469180086837
+00,+03,+001.568454180094215
+00,+04,-003.706425085263365
+00,+05,-001.506551429953043
+00,+06,+003.829684771574890
+00,+07,+001.420921888337650
+00,+08,+000.272389466163878
+01,-08,+000.739286838892872
+01,-07,-002.353992572317889
+01,-06,-003.457708005346107
+01,-05,+002.269539839713569
+01,-04,-000.943401167122673
+01,-03,+003.812322757971327
+01,-02,+000.370905042655295
+01,-01,-000.176372280517988
+01,+00,-003.611032587812899
+01,+01,-000.188409270467923
+01,+02,+000.331003992750756
+01,+03,-001.843739988656130
+01,+04,+001.206400598111427
+01,+05,-003.421349876543886
+01,+06,-003.677226035902733
+01,+07,-003.189520559943314
+01,+08,+002.569047625389289

-04,-03,+003.570024568900503
-04,-02,+001.712945826422303
-04,-01,-000.890160044059841
-04,+00,-002.731171321909259
-04,+01,-000.909870825569744
-04,+02,-002.401764275604038
-04,+03,+002.685871251833405
-03,-03,-002.439642988363715
-03,-02,-000.544020791136543
-03,-01,+001.397435558483963
-03,+00,+002.050747093731132
-03,+01,-003.786159804263000
-03,+02,+003.077812012333469
-03,+03,+001.239769137881370
-02,-03,-003.407340013666889
-02,-02,+000.154416959769895
-02,-01,-003.512262300554840
-02,+00,-000.205581759081683
-02,+01,+001.378558957053594
-02,+02,-002.566367665711016
-02,+03,+003.669525194441415
-01,-03,+003.618246021432325
-01,-02,+000.957520213189984
-01,-01,-002.823746393542433
-01,+00,+002.996774723781467
-01,+01,-002.402300173923687
-01,+02,+001.216982826452614
-01,+03,-001.943011570036412
+00,-03,-002.761240767147108
+00,-02,-002.888369098074281
+00,-01,+000.530744296768565
+00,+00,+002.812539449021151
+00,+01,-002.465144493215565
+00,+02,+001.157773876608466
+00,+03,-001.312925043658317
+01,-03,+000.223427329229340
+01,-02,+003.576616718769036
+01,-01,-001.532123767208060
+01,+00,+001.322639263778640
+01,+01,+003.747237053011735
+01,+02,-001.548711109905859
+01,+03,+002.101371500011382
+02,-03,-003.177567523751784
+02,-02,+002.817996408703609
+02,-01,-002.438224534439014
+02,+00,-001.196124375225322
+02,+01,+000.228679536614423
+02,+02,-002.299078378212934
+02,+03,+003.883410692039592
+03,-03,+003.534154801476338
+03,-02,-000.124093549283185
+03,-01,+000.803067050905095
+03,+00,+000.518240619643261
+03,+01,-002.035639521334882
+03,+02,-003.074686221355251
+03,+03,-002.324934407114556
+04,-03,-002.770323954468957
+04,-02,-000.940377762243465
+04,-01,+000.039958183448886
+04,+00,-002.035574691975497
+04,+01,+000.075612667762867
+04,+02,-000.239538647335618
+04,+03,-003.759260428221202

-08,-05,+002.507095951947116
-08,-04,-001.067516185152254
-08,-03,+003.966254367021500
-08,-02,-002.310833015014820
-08,-01,+000.710565261853788
-08,+00,-000.081047267525320
