-08,+00,-001.147447250784362
-07,+00,+004.162788666320270
-06,+00,+002.597697657184015
-05,+00,-001.348226875118622
-04,+00,+003.662022121973051
-03,+00,-000.188589851543880
-02,+00,-005.147625135923644
-01,+00,-005.294373395208270
+00,+00,-004.813599085589807
+01,+00,-000.367633866006737
+02,+00,+004.082453379847903
+03,+00,-003.533292756025768
+04,+00,-004.921679818706045
+05,+00,+004.201593394579945
+06,+00,+001.626812477070682
+07,+00,+000.482877431730788
+08,+00,-003.215581648958418

-05,-01,+004.136645596903372
-05,+00,-005.375917029335947
-05,+01,+001.799741759797246
-04,-01,-001.661535190320196
-04,+00,+002.706149082735428
-04,+01,+000.830414688953006
-03,-01,-002.389998777665877
-03,+00,+000.754403261890461
-03,+01,+004.719060997227869
-02,-01,-003.780748765576533
-02,+00,-000.127252178378446
-02,+01,-004.115564908979567
-01,-01,-001.439719330729913
-01,+00,-001.148582787664977
-01,+01,-000.555833589233312
+00,-01,+002.753841344872312
+00,+00,+002.823934262117293
+00,+01,-000.873075607943493
+01,-01,+005.358745068140593
+01,+00,-004.719475060461470
+01,+01,-003.363355277723960
+02,-01,+002.660216296335856
+02,+00,+002.855590248340079
+02,+01,+002.295137110032907
+03,-01,-001.844024779533545
+03,+00,+004.569315412120376
+03,+01,+000.075668360912598
+04,-01,-004.372484012660161
+04,+00,-003.085012392893046
+04,+01,-004.437240782467384
+05,-01,+002.711860482959071
+05,+00,-002.919655454294193
+05,+01,-001.874484993382789

-05,-04,-000.129677595445790
-05,-03,+000.038325032812782
-05,-02,-000.194668734898644
-05,-01,+000.069692879988071
-05,+00,-000.156912182520772
-05,+01,+000.036523846020992
-05,+02,+000.119625801911906
-05,+03,-000.363008174105080
-05,+04,-000.199481982212419
-04,-04,+000.049020715688919
-04,-03,+000.199092934474643
-04,-02,-000.097131052979655
-04,-01,+000.152005334345171
-04,+00,+000.028161980847555
-04,+01,+000.338644901869614
-04,+02,-000.393208063874384
-04,+03,+000.140807931617304
-04,+04,+000.024350780124074
-03,-04,+000.012936648157745
-03,-03,+000.034804178780239
-03,-02,+000.298388890028193
-03,-01,+000.275041320932266
-03,+00,+000.059683612450009
-03,+01,+000.100244463708904
-03,+02,-000.129828628802437
-03,+03,+000.392559731173488
-03,+04,+000.070259967588320
-02,-04,+000.179979839155517
-02,-03,-000.020016350363110
-02,-02,-000.084055717929372
-02,-01,-000.192843994265669
-02,+00,-000.089535520923597
-02,+01,-000.110744493581075
-02,+02,+000.180007927591304
-02,+03,-000.377484011667970
-02,+04,-000.060269453045459
-01,-04,-000.036236212656584
-01,-03,+000.079436844944206
-01,-02,+000.327465556347863
-01,-01,+000.177530398546793
-01,+00,+000.030151670459005
-01,+01,-000.278208122773348
-01,+02,-000.297103417835537
-01,+03,-000.164091422274429
-01,+04,-000.024513200750766
+00,-04,+000.094771284073142
+00,-03,-000.407407432351480
+00,-02,-000.243167347768934
+00,-01,-000.005733244564162
+00,+00,+000.333748178985274
+00,+01,+000.015980809113176
+00,+02,-000.340181051887014
+00,+03,-000.312173084346104
+00,+04,-000.141913856827752
+01,-04,-000.031280185729202
+01,-03,-000.222882984988580
+01,-02,+000.006894999383946
+01,-01,+000.117035158131747
+01,+00,+000.249309578542546
+01,+01,+000.116503648892433
+01,+02,+000.331819045912242
+01,+03,+000.397766554066509
+01,+04,-000.154604794480256
+02,-04,-000.344721604391740
+02,-03,-000.079628175403376
+02,-02,+000.176066586881324
+02,-01,+000.236508379526604
+02,+00,+000.148214988301334
+02,+01,-000.031579575063374
+02,+02,+000.012707781768242
+02,+03,-000.375955708434030
+02,+04,+000.158856111006680
+03,-04,-000.387989574709659
+03,-03,+000.353851726798601
+03,-02,+000.257658839772999
+03,-01,-000.408320260766262
+03,+00,+000.095421256127212
+03,+01,-000.324346543147821
+03,+02,+000.175764878389193
+03,+03,+000.143933917377313
+03,+04,-000.205455244256464
+04,-04,+000.194802727657845
+04,-03,-000.181397027632503
+04,-02,-000.277816981743072
+04,-01,+000.265270935727173
+04,+00,-000.161947498903965
+04,+01,+000.375277832942002
+04,+02,+000.170532449810285
+04,+03,-000.177026189621438
