
+00,-01,-005.132674062625620
+00,+00,-006.328383757175764
+00,+01,+003.157325893823910


-02,+00,+003.287735171560589
-01,+00,-002.313371206928073
+00,+00,-003.002868629735870
+01,+00,+006.519887016298552
+02,+00,-005.439092662650597


-01,-02,+005.027267428443875
-01,-01,-006.404433582351242
-01,+00,+001.404259796547546
-01,+01,+008.188311729858832
-01,+02,-000.620381675216461
+00,-02,-000.664404510175315
+00,-01,-007.535940065297862
+00,+00,+005.577670244748377
+00,+01,+002.484325253746301
+00,+02,-004.704325853698232
+01,-02,-005.327129955593037
+01,-01,-005.827873989803236
+01,+00,+006.314953852806531
+01,+01,-004.389123760178659
+01,+02,+005.354359857615371


+00,+00,+003.370642713399814


-01,-01,-001.379833275143943
-01,+00,-003.313962348557756
-01,+01,+006.342179354314151
+00,-01,+005.691932361491437
+00,+00,+008.111086926286953
+00,+01,-006.875743905264352
+01,-01,+005.179382403060157
+01,+00,-007.284432417329688
+01,+01,+002.301865055001476


+00,+00,-004.941800918142974


+00,-02,-007.454412746701375
+00,-01,+008.371068056631044
+00,+00,-005.514497699180061
+00,+01,-000.501994563399206
+00,+02,-002.538173889153518


-01,-01,+004.097355680730328
-01,+00,+006.133455018767439
-01,+01,+003.237735978390193
+00,-01,+001.705002797346477
+00,+00,-007.629586470715468
+00,+01,-007.806889613453279
+01,-01,-004.466365081841070
+01,+00,+004.072265847811435
+01,+01,+002.650856985817397


-01,+00,+003.419643497154341
+00,+00,+006.520627428526986
+01,+00,-002.629305391815547


-02,+00,-008.974339584403861
-01,+00,-003.892575732040851
+00,+00,+007.252453620964772
+01,+00,+007.237060427157523
+02,+00,+001.446268943003650

