
-02,+00,+005.592168489883899
-01,+00,+005.878821137209693
+00,+00,+002.425504482241514
+01,+00,+001.063906272339153
+02,+00,+007.780777836964026


-01,-01,-003.063463052538809
-01,+00,+005.836001391524375
-01,+01,-001.746776718457371
+00,-01,+003.116325216686732
+00,+00,-000.648142023718141
+00,+01,-007.114328215873724
+01,-01,-002.690452064752627
+01,+00,+002.128297746786796
+01,+01,+008.823440657573313


+00,-02,+007.526681559170122
+00,-01,+004.734053013659553
+00,+00,-004.845327897671289
+00,+01,-007.467601628613037
+00,+02,+006.829867215143061


-02,-01,+006.859038543547382
-02,+00,-003.153284552944346
-02,+01,-000.381615753728536
-01,-01,-006.911959245048727
-01,+00,+001.220232494353742
-01,+01,-000.460774683953770
+00,-01,+008.208784629613683
+00,+00,-006.821894589470965
+00,+01,-003.820323149838104
+01,-01,-002.478053463688941
+01,+00,-000.627200543256002
+01,+01,-003.965905786117737
+02,-01,-000.249070377577728
+02,+00,-004.901380679238833
+02,+01,+004.631778032193484


-01,-01,+008.259397069664232
-01,+00,-001.867267293226439
-01,+01,-003.602171510882383
+00,-01,+004.736809979409867
+00,+00,+001.947400327317085
+00,+01,+004.520891248481343
+01,-01,-000.702382039234019
+01,+00,+004.407008085021253
+01,+01,+008.926773669082646


+00,+00,-003.093366622305589


-02,-01,+003.057717151894383
-02,+00,-006.255044876930776
-02,+01,+006.332830972480517
-01,-01,-006.346557833251032
-01,+00,+005.125358554023697
-01,+01,+006.721606916469607
+00,-01,-001.186826869922444
+00,+00,+001.466781613314773
+00,+01,-002.207338602231979
+01,-01,+007.879216235888132
+01,+00,-001.002607479188996
+01,+01,+008.989547175711762
+02,-01,+005.901822524817957
+02,+00,-002.027200386795615
+02,+01,+001.244455371872174


-02,+00,+001.106995270364223
-01,+00,+000.346629358593809
+00,+00,-006.483047631053433
+01,+00,+005.548808018932220
+02,+00,-006.683369232546900


+00,+00,+007.090932504597871


-01,-01,+002.277086396219118
-01,+00,+001.842727119511006
-01,+01,-001.642514671596027
+00,-01,-002.978526851105781
+00,+00,-005.784841801777436
+00,+01,+008.568503636639001
+01,-01,-006.299556165208900
+01,+00,+002.940504791680775
+01,+01,+007.395782080760919

